scope,song,level,bpm,kind,seg_index,start_bar,end_bar,function,label_ja,n_bars,notes_total,n_events,align_err_ms,phi_star_ms,offset_delta_ms,spearman_raw,spearman_smooth,spearman_weighted,pearson_smooth,peak_err_bars,boundary_hit_tol1,boundary_hit_tol2,d_bar_mean,I_mean,suggested_notes,floor_fit,mae_notes,bias_notes,song_kind,seg_voiced,onset_ratio_vd,plan_v02,accent_stems,plan_primary,plan_secondary,best_stem,best_recall,second_stem,second_recall,best_stem_lift,best_lift,plan_agree,plan_agree_top2,plan_agree_lift,recall_drums,recall_bass,recall_other,recall_vocals,prec_vocals,lift_drums,lift_bass,lift_other,lift_vocals,none_share,pool_precision,ending_label,tail_ratio,section_spearman
segment,ロストワンの号哭,13.6,162.0,audio_segment,4,43,56,quiet_chorus,落ちサビ,14,,103,,,,,,,,,,,10.571,0.616,,,,,vocal,1.0,0.789,drum,vocal,drum,vocal,drums,0.34,vocals,0.282,vocals,2.307,True,True,False,0.34,0.087,0.019,0.282,0.644,2.235,2.201,2.247,2.307,,,,,
segment,ロストワンの号哭,13.6,162.0,audio_segment,5,57,68,chorus,サビ,12,,81,,,,,,,,,,,9.833,0.769,,,,,vocal,1.0,0.729,vocal,vocal|hook,drum,vocal,drums,0.506,vocals,0.284,bass,2.837,True,True,False,0.506,0.185,0.185,0.284,0.535,2.804,2.837,2.054,2.102,,,,,
segment,ロストワンの号哭,13.6,162.0,audio_segment,6,69,76,quiet_chorus,落ちサビ,8,,62,,,,,,,,,,,10.875,0.601,,,,,vocal,0.933,0.625,vocal,vocal,drum,vocal,drums,0.355,vocals,0.21,other,3.202,True,True,False,0.355,0.129,0.032,0.21,0.65,2.373,1.764,3.202,2.178,,,,,
segment,ロストワンの号哭,13.6,162.0,audio_segment,7,77,84,interlude,間奏,8,,79,,,,,,,,,,,14.125,0.328,,,,,vocal,0.0,0.018,drum,,drum,,drums,0.658,bass,0.101,drums,2.708,True,True,True,0.658,0.101,0.051,0.013,1.0,2.708,1.228,2.526,2.507,,,,,
segment,ロストワンの号哭,13.6,162.0,audio_segment,8,85,88,interlude,間奏,4,,39,,,,,,,,,,,14.0,0.341,,,,,vocal,0.0,0.0,hook,bass,drum,bass,drums,0.487,other,0.282,drums,2.784,True,True,True,0.487,0.179,0.282,0.0,,2.784,2.061,2.287,,,,,,
segment,ロストワンの号哭,13.6,162.0,chart_changepoint,0,2,11,,,10,,99,,,,,,,,,,,12.3,0.27,,,,,vocal,,,,,,,drums,0.596,bass,0.202,drums,2.763,,,,0.596,0.202,0.111,0.01,0.5,2.763,2.021,2.55,1.252,,,,,
segment,ロストワンの号哭,13.6,162.0,chart_changepoint,1,12,27,,,16,,128,,,,,,,,,,,10.312,0.508,,,,,vocal,,,,,,,drums,0.438,vocals,0.227,drums,2.442,,,,0.438,0.094,0.039,0.227,0.744,2.442,1.658,1.423,2.41,,,,,
segment,ロストワンの号哭,13.6,162.0,chart_changepoint,2,28,39,,,12,,76,,,,,,,,,,,8.5,0.745,,,,,vocal,,,,,,,vocals,0.474,drums,0.289,vocals,2.584,,,,0.289,0.053,0.053,0.474,0.6,1.738,1.14,1.444,2.584,,,,,
segment,ロストワンの号哭,13.6,162.0,chart_changepoint,3,40,76,,,37,,268,,,,,,,,,,,10.459,0.68,,,,,vocal,,,,,,,drums,0.392,vocals,0.265,drums,2.371,,,,0.392,0.123,0.071,0.265,0.592,2.371,2.185,1.886,2.152,,,,,
segment,ロストワンの号哭,13.6,162.0,chart_changepoint,4,77,88,,,12,,118,,,,,,,,,,,14.083,0.332,,,,,vocal,,,,,,,drums,0.602,bass,0.127,drums,2.723,,,,0.602,0.127,0.127,0.009,1.0,2.723,1.513,2.28,2.515,,,,,
song,ワールズエンド・ダンスホール,13.0,171.0,,,,,,,68,464,357,0.0,7.5,6.47,0.132,0.26,0.238,0.249,10,0.5,0.75,6.824,,7.425,0.286,1.842,-1.333,vocal,,,,,,,,,,,,,,,,0.591,0.168,0.532,0.403,0.724,2.707,1.574,2.743,3.383,0.101,0.524,other,0.989,0.25
segment,ワールズエンド・ダンスホール,13.0,171.0,audio_segment,0,4,28,intro,イントロ,25,,116,,,,,,,,,,,6.12,0.851,,,,,vocal,0.574,0.432,hook,hook,drum,hook,drums,0.621,other,0.509,vocals,3.743,True,True,False,0.621,0.259,0.509,0.405,0.702,2.681,1.977,2.942,3.743,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,audio_segment,1,29,34,pre_chorus,Bメロ,6,,18,,,,,,,,,,,4.5,0.775,,,,,vocal,0.0,0.0,drum,hook,drum,hook,drums,0.556,other,0.556,other,2.582,True,True,False,0.556,0.111,0.556,0.0,,2.455,0.799,2.582,,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,audio_segment,2,35,44,chorus,サビ,10,,62,,,,,,,,,,,6.7,0.947,,,,,vocal,0.904,0.706,vocal,vocal|hook,drum,vocal,other,0.645,drums,0.597,drums,3.046,False,True,True,0.597,0.145,0.645,0.355,0.611,3.046,1.38,2.379,2.488,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,audio_segment,3,45,48,chorus,サビ,4,,26,,,,,,,,,,,8.25,0.929,,,,,vocal,1.0,0.773,vocal,vocal|hook,drum,vocal,drums,0.654,other,0.462,drums,3.121,True,True,True,0.654,0.115,0.462,0.423,0.647,3.121,1.408,2.118,2.546,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,audio_segment,4,49,52,quiet_chorus,落ちサビ,4,,26,,,,,,,,,,,8.75,0.833,,,,,vocal,1.0,0.947,drum,hook,drum,hook,drums,0.615,other,0.538,drums,3.349,True,True,True,0.615,0.038,0.538,0.462,0.667,3.349,0.419,2.798,2.637,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,audio_segment,5,53,66,quiet_chorus,落ちサビ,14,,77,,,,,,,,,,,8.286,0.805,,,,,vocal,0.977,0.787,drum,vocal,drum,vocal,vocals,0.662,drums,0.545,vocals,4.018,False,True,False,0.545,0.039,0.442,0.662,0.864,2.665,1.001,3.177,4.018,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,audio_segment,6,67,71,interlude,間奏,5,,32,,,,,,,,,,,6.6,0.707,,,,,vocal,0.187,0.071,hook,hook,drum,hook,other,0.625,drums,0.5,other,3.248,False,True,False,0.5,0.375,0.625,0.031,0.5,2.349,2.629,3.248,1.843,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,chart_changepoint,0,4,11,,,8,,25,,,,,,,,,,,4.0,0.799,,,,,vocal,,,,,,,drums,0.88,other,0.56,vocals,7.505,,,,0.88,0.36,0.56,0.04,1.0,3.302,2.29,2.728,7.505,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,chart_changepoint,1,12,27,,,16,,88,,,,,,,,,,,7.25,0.881,,,,,vocal,,,,,,,drums,0.568,vocals,0.523,vocals,3.233,,,,0.568,0.227,0.477,0.523,0.697,2.607,1.965,3.081,3.233,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,chart_changepoint,2,28,35,,,8,,23,,,,,,,,,,,4.5,0.786,,,,,vocal,,,,,,,other,0.565,drums,0.522,other,2.644,,,,0.522,0.174,0.565,0.0,0.0,2.349,1.174,2.644,0.0,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,chart_changepoint,3,36,64,,,29,,179,,,,,,,,,,,8.069,0.874,,,,,vocal,,,,,,,drums,0.575,other,0.525,vocals,3.043,,,,0.575,0.078,0.525,0.497,0.736,2.954,1.101,2.616,3.043,,,,,
segment,ワールズエンド・ダンスホール,13.0,171.0,chart_changepoint,4,65,71,,,7,,42,,,,,,,,,,,6.571,0.73,,,,,vocal,,,,,,,other,0.619,drums,0.548,other,3.392,,,,0.548,0.286,0.619,0.167,0.7,2.472,2.608,3.392,2.813,,,,,
song,僕は空気が嫁ない,13.5,192.0,,,,,,,89,770,464,0.0,7.5,11.0,0.49,0.401,0.378,0.425,10,0.5,1.0,8.652,,7.663,0.549,3.329,-3.047,instrumental,,,,,,,,,,,,,,,,0.532,0.05,0.224,0.179,0.659,2.83,1.19,2.503,2.693,0.265,0.608,other,0.722,0.217
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,0,2,10,intro,イントロ,9,,43,,,,,,,,,,,6.444,0.555,,,,,instrumental,0.867,1.45,vocal,,vocal,,other,0.488,vocals,0.419,other,3.205,False,True,False,0.233,0.0,0.488,0.419,0.621,2.299,0.0,3.205,2.921,,,,,
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,1,11,20,interlude,間奏,10,,54,,,,,,,,,,,7.7,0.541,,,,,instrumental,0.062,0.023,drum,,drum,,drums,0.556,bass,0.093,other,3.261,True,True,False,0.556,0.093,0.093,0.0,0.0,2.918,1.333,3.261,0.0,,,,,
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,2,21,26,interlude,間奏,6,,31,,,,,,,,,,,7.333,0.512,,,,,instrumental,0.0,0.038,drum,,drum,,drums,0.581,other,0.161,other,4.113,True,True,False,0.581,0.032,0.161,0.0,0.0,3.092,0.592,4.113,0.0,,,,,
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,3,27,40,chorus,サビ,14,,70,,,,,,,,,,,8.357,0.834,,,,,instrumental,0.96,0.5,vocal,hook|vocal,drum,hook,drums,0.614,other,0.386,drums,3.406,True,True,True,0.614,0.043,0.386,0.3,0.724,3.406,2.522,3.237,3.17,,,,,
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,4,41,50,quiet_chorus,落ちサビ,10,,40,,,,,,,,,,,8.5,0.768,,,,,instrumental,0.866,0.229,drum,,drum,,drums,0.625,other,0.375,vocals,4.375,True,True,False,0.625,0.15,0.375,0.225,0.818,3.037,2.159,4.302,4.375,,,,,
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,5,51,64,final_chorus,ラスサビ,14,,74,,,,,,,,,,,11.643,0.889,,,,,instrumental,1.0,0.667,vocal,vocal|hook,drum,vocal,drums,0.432,vocals,0.297,drums,2.326,True,True,True,0.432,0.041,0.243,0.297,0.55,2.326,1.095,2.095,2.32,,,,,
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,6,65,82,interlude,間奏,18,,112,,,,,,,,,,,9.778,0.55,,,,,instrumental,0.285,0.171,drum,,drum,,drums,0.509,vocals,0.116,vocals,3.167,True,True,False,0.509,0.027,0.089,0.116,0.929,2.591,0.851,2.437,3.167,,,,,
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,7,83,88,interlude,間奏,6,,26,,,,,,,,,,,5.0,0.646,,,,,instrumental,0.079,0.03,hook,hook,drum,hook,drums,0.846,bass,0.038,drums,3.647,True,True,True,0.846,0.038,0.038,0.0,0.0,3.647,0.821,0.302,0.0,,,,,
segment,僕は空気が嫁ない,13.5,192.0,audio_segment,8,89,90,interlude,間奏,2,,14,,,,,,,,,,,10.0,0.513,,,,,instrumental,0.0,0.0,drum,,drum,,drums,0.714,other,0.143,drums,3.079,True,True,True,0.714,0.071,0.143,0.0,,3.079,1.028,0.924,,,,,,
segment,僕は空気が嫁ない,13.5,192.0,chart_changepoint,0,2,11,,,10,,46,,,,,,,,,,,6.2,0.562,,,,,instrumental,,,,,,,other,0.457,vocals,0.391,other,3.302,,,,0.239,0.0,0.457,0.391,0.6,2.198,0.0,3.302,2.918,,,,,
segment,僕は空気が嫁ない,13.5,192.0,chart_changepoint,1,12,48,,,37,,183,,,,,,,,,,,8.027,0.696,,,,,instrumental,,,,,,,drums,0.596,other,0.279,other,3.446,,,,0.596,0.066,0.279,0.147,0.711,3.125,1.399,3.446,3.067,,,,,
segment,僕は空気が嫁ない,13.5,192.0,chart_changepoint,2,49,66,,,18,,106,,,,,,,,,,,12.0,0.853,,,,,instrumental,,,,,,,drums,0.434,vocals,0.283,vocals,2.356,,,,0.434,0.057,0.207,0.283,0.625,2.259,1.208,1.959,2.356,,,,,
segment,僕は空気が嫁ない,13.5,192.0,chart_changepoint,3,67,81,,,15,,79,,,,,,,,,,,8.867,0.51,,,,,instrumental,,,,,,,drums,0.57,other,0.089,vocals,3.429,,,,0.57,0.038,0.089,0.076,0.857,3.033,1.502,2.813,3.429,,,,,
segment,僕は空気が嫁ない,13.5,192.0,chart_changepoint,4,82,90,,,9,,50,,,,,,,,,,,6.889,0.631,,,,,instrumental,,,,,,,drums,0.72,other,0.06,drums,3.076,,,,0.72,0.04,0.06,0.04,0.667,3.076,0.702,0.499,2.52,,,,,
song,初音ミクの消失,13.9,240.0,,,,,,,133,961,761,0.0,2.5,8.87,0.421,0.373,0.357,0.427,36,0.5,1.0,7.226,,7.14,0.016,3.101,-1.767,vocal,,,,,,,,,,,,,,,,0.558,0.238,0.075,0.202,0.595,1.918,1.643,1.91,1.822,0.258,0.496,other,0.9,0.211
segment,初音ミクの消失,13.9,240.0,audio_segment,0,3,18,intro,イントロ,16,,111,,,,,,,,,,,7.812,0.78,,,,,vocal,0.891,0.686,drum,,drum,,drums,0.631,vocals,0.279,drums,2.311,True,True,True,0.631,0.198,0.099,0.279,0.534,2.311,1.753,1.938,1.429,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,1,19,34,interlude,間奏,16,,61,,,,,,,,,,,5.25,0.622,,,,,vocal,0.044,0.011,drum,bass,drum,bass,drums,0.77,bass,0.492,other,2.84,True,True,False,0.77,0.492,0.115,0.0,0.0,2.69,2.305,2.84,0.0,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,2,35,50,verse,Aメロ,16,,43,,,,,,,,,,,4.75,0.747,,,,,vocal,0.932,0.337,bass,bass,drum,bass,drums,0.674,vocals,0.442,vocals,4.288,True,True,False,0.674,0.349,0.163,0.442,0.655,2.446,2.159,2.976,4.288,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,3,51,60,chorus,サビ,10,,32,,,,,,,,,,,4.6,0.781,,,,,vocal,1.0,0.31,drum,bass,drum,bass,drums,0.719,vocals,0.5,vocals,4.884,True,True,False,0.719,0.438,0.062,0.5,0.889,2.446,2.31,2.635,4.884,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,4,61,64,quiet_chorus,落ちサビ,4,,19,,,,,,,,,,,6.75,0.771,,,,,vocal,1.0,0.417,drum,vocal,drum,vocal,drums,0.579,vocals,0.474,vocals,3.401,True,True,False,0.579,0.263,0.0,0.474,0.9,1.915,2.327,0.0,3.401,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,5,65,68,verse,Aメロ,4,,28,,,,,,,,,,,7.25,0.735,,,,,vocal,1.0,0.167,drum,bass,drum,bass,drums,0.464,bass,0.214,other,3.247,True,True,False,0.464,0.214,0.143,0.143,1.0,1.536,1.895,3.247,2.453,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,6,69,80,chorus,サビ,12,,42,,,,,,,,,,,4.917,0.873,,,,,vocal,1.0,0.261,drum,bass,drum,bass,drums,0.786,vocals,0.286,other,4.004,True,True,False,0.786,0.191,0.214,0.286,0.522,2.207,1.186,4.004,2.63,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,7,81,90,chorus,サビ,10,,104,,,,,,,,,,,10.7,0.866,,,,,vocal,1.0,0.492,vocal,bass|vocal,drum,bass,drums,0.375,vocals,0.202,vocals,1.226,True,True,False,0.375,0.144,0.048,0.202,0.7,1.224,1.075,1.026,1.226,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,8,91,96,final_chorus,ラスサビ,6,,72,,,,,,,,,,,12.0,0.974,,,,,vocal,1.0,0.34,drum,bass,drum,bass,drums,0.639,vocals,0.167,drums,1.704,True,True,True,0.639,0.153,0.083,0.167,0.75,1.704,0.977,1.084,1.127,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,9,97,102,quiet_chorus,落ちサビ,6,,40,,,,,,,,,,,9.333,0.773,,,,,vocal,1.0,0.655,vocal,vocal,drum,vocal,drums,0.625,vocals,0.225,other,2.525,True,True,False,0.625,0.075,0.05,0.225,0.474,2.483,1.109,2.525,1.3,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,10,103,106,quiet_chorus,落ちサビ,4,,28,,,,,,,,,,,8.5,0.772,,,,,vocal,1.0,0.556,vocal,vocal,drum,vocal,drums,0.571,bass,0.179,drums,2.415,True,True,True,0.571,0.179,0.036,0.143,0.4,2.415,1.792,2.399,1.026,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,11,107,110,verse,Aメロ,4,,28,,,,,,,,,,,9.25,0.75,,,,,vocal,1.0,0.263,drum,,drum,,drums,0.536,vocals,0.071,drums,2.16,True,True,True,0.536,0.0,0.0,0.071,0.4,2.16,0.0,,0.989,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,12,111,114,verse,Aメロ,4,,40,,,,,,,,,,,11.25,0.757,,,,,vocal,1.0,0.5,drum,vocal,drum,vocal,drums,0.375,bass,0.175,drums,1.758,True,True,True,0.375,0.175,0.025,0.125,0.625,1.758,1.756,1.679,1.105,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,13,115,122,interlude,間奏,8,,49,,,,,,,,,,,6.25,0.599,,,,,vocal,0.167,0.026,drum,bass,drum,bass,drums,0.653,bass,0.408,vocals,2.731,True,True,False,0.653,0.408,0.0,0.02,1.0,2.575,2.227,0.0,2.731,,,,,
segment,初音ミクの消失,13.9,240.0,audio_segment,14,123,135,verse,Aメロ,13,,64,,,,,,,,,,,8.769,0.56,,,,,vocal,0.427,0.377,drum,,drum,,bass,0.266,vocals,0.078,other,3.393,False,False,False,0.047,0.266,0.016,0.078,0.192,0.172,2.437,3.393,0.691,,,,,
segment,初音ミクの消失,13.9,240.0,chart_changepoint,0,3,18,,,16,,111,,,,,,,,,,,7.812,0.78,,,,,vocal,,,,,,,drums,0.631,vocals,0.279,drums,2.311,,,,0.631,0.198,0.099,0.279,0.534,2.311,1.753,1.938,1.429,,,,,
segment,初音ミクの消失,13.9,240.0,chart_changepoint,1,19,82,,,64,,233,,,,,,,,,,,5.188,0.75,,,,,vocal,,,,,,,drums,0.704,bass,0.348,vocals,3.414,,,,0.704,0.348,0.124,0.27,0.716,2.313,2.015,2.887,3.414,,,,,
segment,初音ミクの消失,13.9,240.0,chart_changepoint,2,83,98,,,16,,192,,,,,,,,,,,12.0,0.893,,,,,vocal,,,,,,,drums,0.464,vocals,0.198,drums,1.447,,,,0.464,0.13,0.062,0.198,0.76,1.447,0.98,1.073,1.158,,,,,
segment,初音ミクの消失,13.9,240.0,chart_changepoint,3,99,114,,,16,,112,,,,,,,,,,,9.25,0.76,,,,,vocal,,,,,,,drums,0.562,vocals,0.134,drums,2.436,,,,0.562,0.125,0.027,0.134,0.429,2.436,1.73,2.394,1.089,,,,,
segment,初音ミクの消失,13.9,240.0,chart_changepoint,4,115,135,,,21,,113,,,,,,,,,,,7.81,0.575,,,,,vocal,,,,,,,bass,0.336,drums,0.319,bass,2.436,,,,0.319,0.336,0.009,0.053,0.222,1.2,2.436,1.037,0.715,,,,,
song,初音ミクの激唱,14.5,200.0,,,,,,,119,834,721,0.0,-5.0,4.07,0.599,0.602,0.592,0.441,20,0.5,0.5,7.008,,9.24,-0.286,4.226,0.405,vocal,,,,,,,,,,,,,,,,0.44,0.147,0.093,0.194,0.711,1.964,1.666,2.483,2.425,0.402,0.556,other,0.82,0.578
segment,初音ミクの激唱,14.5,200.0,audio_segment,0,2,12,intro,イントロ,11,,18,,,,,,,,,,,2.091,0.511,,,,,vocal,0.654,0.0,drum,,drum,,drums,0.389,other,0.389,other,10.89,True,True,False,0.389,0.111,0.389,0.0,,2.102,1.584,10.89,,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,1,13,16,interlude,間奏,4,,18,,,,,,,,,,,6.25,0.433,,,,,vocal,0.104,0.0,drum,,bass,,bass,0.444,other,0.222,bass,4.67,True,True,True,0.167,0.444,0.222,0.0,,2.307,4.67,4.556,,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,2,17,22,verse,Aメロ,6,,17,,,,,,,,,,,4.5,0.688,,,,,vocal,0.849,0.387,hook,hook|vocal,drum,hook,drums,0.588,other,0.529,other,5.563,True,True,False,0.588,0.353,0.529,0.412,0.583,2.584,2.299,5.563,4.327,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,3,23,30,pre_chorus,Bメロ,8,,29,,,,,,,,,,,5.25,0.828,,,,,vocal,1.0,0.413,bass,vocal,drum,vocal,drums,0.552,bass,0.414,other,3.984,True,True,False,0.552,0.414,0.241,0.379,0.579,2.208,1.957,3.984,3.388,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,4,31,40,quiet_chorus,落ちサビ,10,,37,,,,,,,,,,,3.9,0.812,,,,,vocal,1.0,0.322,drum,hook,drum,hook,other,0.595,drums,0.568,vocals,5.07,False,True,False,0.568,0.189,0.595,0.46,0.895,2.222,1.61,3.803,5.07,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,5,41,44,verse,Aメロ,4,,17,,,,,,,,,,,4.25,0.725,,,,,vocal,1.0,0.667,bass,vocal,drum,vocal,drums,0.588,vocals,0.412,other,4.765,True,True,False,0.588,0.353,0.118,0.412,0.583,2.92,3.709,4.765,2.956,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,6,45,48,verse,Aメロ,4,,7,,,,,,,,,,,2.25,0.679,,,,,vocal,0.496,0.278,drum,,drum,,drums,0.571,vocals,0.571,other,11.5,True,True,False,0.571,0.0,0.143,0.571,0.8,2.836,0.0,11.5,9.431,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,7,49,56,pre_chorus,Bメロ,8,,20,,,,,,,,,,,3.5,0.698,,,,,vocal,0.982,0.222,drum,,drum,,drums,0.7,vocals,0.4,vocals,6.602,True,True,False,0.7,0.1,0.1,0.4,0.8,2.855,5.383,5.383,6.602,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,8,57,74,chorus,サビ,18,,130,,,,,,,,,,,8.722,0.843,,,,,vocal,1.0,0.3,drum,,drum,,drums,0.462,vocals,0.131,other,2.808,True,True,False,0.462,0.123,0.077,0.131,0.63,2.087,1.766,2.808,1.81,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,9,75,80,quiet_chorus,落ちサビ,6,,30,,,,,,,,,,,5.0,0.81,,,,,vocal,1.0,0.632,drum,vocal,drum,vocal,drums,0.367,vocals,0.333,other,4.017,True,True,False,0.367,0.067,0.033,0.333,0.833,2.504,1.367,4.017,3.503,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,10,81,104,chorus,サビ,24,,269,,,,,,,,,,,11.917,0.936,,,,,vocal,1.0,0.309,vocal,vocal,drum,vocal,drums,0.461,vocals,0.156,drums,1.561,True,True,True,0.461,0.119,0.0,0.156,0.808,1.561,1.42,,1.521,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,11,105,108,chorus,サビ,4,,34,,,,,,,,,,,10.0,0.924,,,,,vocal,1.0,0.346,drum,bass,drum,bass,drums,0.382,vocals,0.147,vocals,1.382,True,True,False,0.382,0.088,0.0,0.147,0.556,1.378,0.751,,1.382,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,12,109,112,quiet_chorus,落ちサビ,4,,59,,,,,,,,,,,16.25,0.83,,,,,vocal,1.0,0.3,drum,,drum,,drums,0.254,vocals,0.102,vocals,1.407,True,True,False,0.254,0.085,0.0,0.102,1.0,1.149,1.399,,1.407,,,,,
segment,初音ミクの激唱,14.5,200.0,audio_segment,13,113,120,verse,Aメロ,8,,36,,,,,,,,,,,5.75,0.423,,,,,vocal,0.656,2.0,drum,,drum,,bass,0.139,drums,0.111,bass,4.514,False,True,False,0.111,0.139,0.056,0.083,0.214,2.596,4.514,1.806,0.995,,,,,
segment,初音ミクの激唱,14.5,200.0,chart_changepoint,0,2,63,,,62,,187,,,,,,,,,,,3.919,0.694,,,,,vocal,,,,,,,drums,0.578,vocals,0.326,other,4.985,,,,0.578,0.23,0.289,0.326,0.726,2.68,2.398,4.985,4.98,,,,,
segment,初音ミクの激唱,14.5,200.0,chart_changepoint,1,64,79,,,16,,123,,,,,,,,,,,8.812,0.852,,,,,vocal,,,,,,,drums,0.398,vocals,0.163,other,2.643,,,,0.398,0.146,0.081,0.163,0.69,1.93,1.585,2.643,1.877,,,,,
segment,初音ミクの激唱,14.5,200.0,chart_changepoint,2,80,95,,,16,,252,,,,,,,,,,,15.812,0.945,,,,,vocal,,,,,,,drums,0.413,vocals,0.127,drums,1.475,,,,0.413,0.115,0.004,0.127,0.821,1.475,1.328,1.272,1.107,,,,,
segment,初音ミクの激唱,14.5,200.0,chart_changepoint,3,96,107,,,12,,54,,,,,,,,,,,6.333,0.907,,,,,vocal,,,,,,,drums,0.574,vocals,0.315,vocals,3.445,,,,0.574,0.056,0.0,0.315,0.739,1.906,0.769,,3.445,,,,,
segment,初音ミクの激唱,14.5,200.0,chart_changepoint,4,108,120,,,13,,105,,,,,,,,,,,9.308,0.589,,,,,vocal,,,,,,,drums,0.209,bass,0.124,bass,2.208,,,,0.209,0.124,0.019,0.095,0.455,1.809,2.208,1.0,1.174,,,,,
song,前前前世,13.0,190.0,,,,,,,84,697,466,0.0,-7.5,-3.32,-0.021,-0.047,-0.092,-0.102,36,0.25,0.25,8.298,,6.682,1.497,3.024,-2.567,vocal,,,,,,,,,,,,,,,,0.646,0.112,0.109,0.129,0.472,3.214,2.046,2.111,1.865,0.27,0.642,tail_kill,1.1,-0.018
segment,前前前世,13.0,190.0,audio_segment,0,2,4,intro,イントロ,3,,17,,,,,,,,,,,8.333,0.546,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.706,bass,0.118,other,3.745,True,True,False,0.706,0.118,0.059,0.0,,3.55,1.917,3.745,,,,,,
segment,前前前世,13.0,190.0,audio_segment,1,5,8,interlude,間奏,4,,25,,,,,,,,,,,9.0,0.618,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.6,bass,0.08,drums,3.282,True,True,True,0.6,0.08,0.04,0.0,,3.282,1.724,1.704,,,,,,
segment,前前前世,13.0,190.0,audio_segment,2,9,16,interlude,間奏,8,,36,,,,,,,,,,,9.75,0.695,,,,,vocal,0.0,0.0,drum,,drum,,drums,0.861,bass,0.25,other,4.762,True,True,False,0.861,0.25,0.167,0.0,,3.985,4.337,4.762,,,,,,
segment,前前前世,13.0,190.0,audio_segment,3,17,36,verse,Aメロ,20,,102,,,,,,,,,,,6.75,0.875,,,,,vocal,0.728,0.441,drum,hook,drum,hook,drums,0.657,other,0.382,drums,3.632,True,True,True,0.657,0.039,0.382,0.128,0.351,3.632,0.61,2.315,1.515,,,,,
segment,前前前世,13.0,190.0,audio_segment,4,37,56,chorus,サビ,20,,117,,,,,,,,,,,9.05,0.899,,,,,vocal,0.951,0.483,vocal,vocal,drum,vocal,drums,0.581,vocals,0.188,drums,3.05,True,True,True,0.581,0.128,0.026,0.188,0.488,3.05,2.314,2.172,1.937,,,,,
segment,前前前世,13.0,190.0,audio_segment,5,57,72,final_chorus,ラスサビ,16,,90,,,,,,,,,,,8.375,0.926,,,,,vocal,0.98,0.537,vocal,vocal,drum,vocal,drums,0.6,vocals,0.278,drums,2.838,True,True,True,0.6,0.089,0.0,0.278,0.581,2.838,2.183,,2.318,,,,,
segment,前前前世,13.0,190.0,audio_segment,6,73,76,quiet_chorus,落ちサビ,4,,16,,,,,,,,,,,6.75,0.744,,,,,vocal,0.532,0.105,drum,,drum,,drums,0.812,bass,0.25,bass,5.389,True,True,False,0.812,0.25,0.0,0.0,0.0,4.023,5.389,0.0,0.0,,,,,
